,category,message
946,spam,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+
947,spam,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)"
948,ham,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.
949,ham,Wat would u like 4 ur birthday?
950,ham,And miss vday the parachute and double coins??? U must not know me very well...
951,ham,My sister got placed in birla soft da:-)
952,ham,Wah... Okie okie... Muz make use of e unlimited... Haha... 
953,ham,And stop being an old man. You get to build snowman snow angels and snowball fights.
954,ham,Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u 
955,ham,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer
956,ham,For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.
957,spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
958,ham,Fffff. Can you text kadeem or are you too far gone
959,ham,Is fujitsu s series lifebook good?
960,ham,Dont know you bring some food
961,ham,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...
962,ham,Ok
963,ham,"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!"
964,spam,Call from 08702490080 - tells u 2 call 09066358152 to claim Â£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
965,ham,Carry on not disturbing both of you
966,ham,Jus finished avatar nigro
967,ham,Hope you are having a great day.
968,ham,"My planning usually stops at ""find hella weed, smoke hella weed"""
969,ham,Excellent! Are you ready to moan and scream in ecstasy?
970,ham,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
971,ham,K...k:)why cant you come here and search job:)
972,ham,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu"
973,ham,Hey we can go jazz power yoga hip hop kb and yogasana 
974,ham,I cant pick the phone right now. Pls send a message
975,ham,Oh ic. I thought you meant mary jane.
976,ham,Nah im goin 2 the wrks with j wot bout u?
977,ham,Good night. Am going to sleep.
978,ham,K...k:)why cant you come here and search job:)
979,ham,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite"
980,spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
981,spam,it to 80488. Your 500 free text messages are valid until 31 December 2005.
982,ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
983,ham,What's a feathery bowa? Is that something guys have that I don't know about?
984,ham,2 laptop... I noe infra but too slow lar... I wan fast one
985,ham,Nvm it's ok...
986,ham,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march â€¦ ish!
987,ham,Thats cool. Where should i cum? On you or in you? :)
988,ham,Lol alright i was thinkin that too haha
989,ham,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.
990,ham,"Sorry, I'll call later"
991,ham,Hey i will be late... i'm at amk. Need to drink tea or coffee
992,spam,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm
993,ham,S..antha num corrct dane
994,ham,"Sorry, I'll call later"
995,ham,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
996,spam,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
997,ham,Have you been practising your curtsey?
998,ham,Lol boo I was hoping for a laugh
999,ham,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love"
1000,ham,But i'll b going 2 sch on mon. My sis need 2 take smth.
1001,spam,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...
1002,ham,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min."
1003,ham,Shopping lor. Them raining mah hard 2 leave orchard.
1004,ham,See the forwarding message for proof
1005,ham,Dunno lei... I thk mum lazy to go out... I neva ask her yet...
1006,ham,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING"
1007,ham,Ambrith..madurai..met u in arun dha marrge..remembr?
1008,ham,"Princess, is your kitty shaved or natural?"
1009,ham,Ya it came a while ago
1010,ham,Anything lor but toa payoh got place 2 walk meh...
1011,spam,"U can WIN Â£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription"
1012,ham,U having lunch alone? I now so bored...
1013,ham,"Nah man, my car is meant to be crammed full of people"
1014,ham,Kallis is ready for bat in 2nd innings
1015,ham,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?"
1016,ham,"Yes, i'm small kid.. And boost is the secret of my energy.."
1017,ham,Is avatar supposed to have subtoitles
1018,ham,You can jot down things you want to remember later.
1019,ham,Hey are we going for the lo lesson or gym? 
1020,ham,You always make things bigger than they are
1021,ham,"Me not waking up until 4 in the afternoon, sup"
1022,ham,I can send you a pic if you like :)
1023,ham,"Aight fuck it, I'll get it later"
1024,ham,So dont use hook up any how
1025,ham,Hi where you. You in home or calicut?
1026,spam,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!"
1027,ham,Y so late but i need to go n get da laptop...
1028,ham,.Please charge my mobile when you get up in morning.
1029,ham,Ugh fuck it I'm resubbing to eve
1030,ham,I did. One slice and one breadstick. Lol
1031,ham,Is there any training tomorrow?
1032,ham,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color
1033,ham,Then. You are eldest know.
1034,ham,Its hard to believe things like this. All can say lie but think twice before saying anything to me.
1035,spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
1036,ham,That is wondarfull song
1037,ham,Yar lor actually we quite fast... Cos da ge slow wat... Haha...
1038,ham,"Trust me. Even if isn't there, its there."
1039,spam,85233 FREE>Ringtone!Reply REAL
1040,ham,Where is it. Is there any opening for mca.
1041,ham,I'm done oredi...
1042,ham,How are you. Wish you a great semester
1043,ham,Dude how do you like the buff wind.
1044,spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX Â£1.50
1045,ham,S:-)kallis wont play in first two odi:-)
1046,ham,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me"
1047,spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
1048,ham,I'm done...
1049,ham,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?"
1050,ham,Oh Howda gud gud.. Mathe en samachara chikku:-)
1051,ham,Audrie lousy autocorrect
1052,ham,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
1053,ham,Thank you. I like you as well...
1054,spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 Â£3/wk"
1055,ham,Do we have any spare power supplies
1056,spam,You are a winner you have been specially selected to receive Â£1000 cash or a Â£2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
1057,spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
1058,ham,"It's that time of the week again, ryan"
1059,spam,"U can WIN Â£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
1060,ham,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at"
1061,ham,Do you know when the result.
1062,ham,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT"
1063,ham,You do got a shitload of diamonds though
1064,ham,Well I'm going to be an aunty!
1065,ham,Later i guess. I needa do mcat study too.
1066,spam,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
1067,ham,If he started searching he will get job in few days.he have great potential and talent.
1068,ham,Well done and ! luv ya all 
1069,ham,K still are you loving me.
1070,ham,After the drug she will be able to eat.
1071,ham,You see the requirements please
1072,spam,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts
1073,ham,So can collect ur laptop?
1074,ham,I will once i get home
1075,ham,"The table's occupied, I'm waiting by the tree"
1076,ham,Hi kindly give us back our documents which we submitted for loan from STAPATI
1077,ham,Oh god i am happy to see your message after 3 days
1078,ham,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. 
1079,ham,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.
1080,ham,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.
1081,ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
1082,ham,"Nothing really, just making sure everybody's up to speed"
1083,ham,"Thank you. And by the way, I just lost."
1084,ham,Thx. All will be well in a few months
1085,ham,"""CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,JUST REALLYNEED 2DOCD.PLEASE DONTPLEASE DONTIGNORE MYCALLS,U NO THECD ISV.IMPORTANT TOME 4 2MORO"""
1086,ham,Yavnt tried yet and never played original either
1087,ham,See? I thought it all through
1088,ham,get ready to moan and scream :)
1089,ham,"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday"
1090,ham,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea"
1091,ham,PS U no ur a grown up now right?
1092,ham,I know a few people I can hit up and fuck to the yes
1093,ham,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck
1094,spam,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF
1095,ham,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. "
1096,ham,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.
1097,ham,Hi my email address has changed now it is 
1098,ham,"Not much, just some textin'. How bout you?"
1099,ham,I'm in a movie. Call me 4 wat?
1100,ham,Haha... can... But i'm having dinner with my cousin...
1101,ham,"(And my man carlos is definitely coming by mu tonight, no excuses)"
1102,ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
1103,spam,"URGENT! Your mobile No 07xxxxxxxxx won a Â£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM"
1104,spam,"URGENT!! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins"
1105,ham,Just wanted to say holy shit you guys weren't kidding about this bud
1106,ham,"This is one of the days you have a billion classes, right?"
